Dish_Name,name,city_state,stars,Sentiment,longitude,latitude,Avg_Sentiment,Avg_Rating,zip_code
chicken tikka,Guru Palace,"MESA, AZ",4.176470588235294,0.9027588235294117,-111.787222,33.381412,Excellent,5,85204
chicken tikka,Dhaba Indian Bistro,"MIDDLETON, WI",4.285714285714286,0.8187785714285714,-89.526448,43.089673,Excellent,5,53717
chicken tikka,India Oven,"MESA, AZ",4.294117647058823,0.8940705882352941,-111.7880553,33.3916626,Excellent,5,85204
chicken tikka,India Garden,"AVONDALE, AZ",4.333333333333333,0.9152999999999999,-112.3407907,33.4680145,Excellent,5,85392
chicken tikka,10-to-10 In Delhi,"EDINBURGH, EDH",5.0,0.9901,-3.1847414,55.945489,Excellent,5,EH8 9BZ
chicken tikka,Aachi Southindian Kitchen,"TEMPE, AZ",5.0,0.9382,-111.944757559011,33.3487509109657,Excellent,5,85284
chicken tikka,Delhi Indian Cuisine,"LAS VEGAS, NV",5.0,0.9577249999999999,-115.1377423,36.1152062,Excellent,5,89154
chicken tikka,Haveli Restaurant,"FITCHBURG, WI",5.0,0.9632,-89.4583705836138,43.0148809945832,Excellent,5,53719
chicken tikka,Haweli Indian Grill & Bar,"SCOTTSDALE, AZ",5.0,0.9886,-111.9290887,33.5825378,Excellent,5,85254
chicken tikka masala,Chutney's Indian Cuisine,"TEMPE, AZ",2.3333333333333335,0.7817,-111.908622741699,33.3774032592773,Good,3,85283
chicken tikka masala,Gandhi India's Cuisine,"LAS VEGAS, NV",3.2,0.8564,-115.152727,36.11516,Excellent,4,89109
chicken tikka masala,Curry Corner,"TEMPE, AZ",3.217391304347826,0.575895652173913,-111.9199826,33.4153102,Neutral,4,85281
chicken tikka masala,Bay Leaf Cafe,"CHANDLER, AZ",3.3333333333333335,0.641311111111111,-111.857016,33.2324569,Good,4,85248
chicken tikka masala,India Masala Bar & Grill,"LAS VEGAS, NV",3.3846153846153846,0.7537615384615385,-115.14186900000001,36.115142,Good,4,89119
chicken tikka masala,Al Hamra,"SCOTTSDALE, AZ",3.6666666666666665,0.9523,-111.888462,33.700033,Excellent,4,85255
chicken tikka masala,India Oven,"LAS VEGAS, NV",3.6666666666666665,0.66135,-115.15464000000001,36.1443942,Good,4,89104
chicken tikka masala,India Palace,"PHOENIX, AZ",3.6666666666666665,0.5335888888888889,-112.122304737568,33.6397283524275,Neutral,4,85053
chicken tikka masala,Delhi Palace Cuisine of India,"TEMPE, AZ",3.75,0.7165375,-111.924806,33.42135,Good,4,85281
chicken tikka masala,Chennai Chettinaad Palace,"PHOENIX, AZ",3.8,0.8894,-112.12034780000002,33.640419,Excellent,4,85053
chicken tikka masala,Bawarchi Indian Cuisine,"PHOENIX, AZ",3.8333333333333335,0.8994833333333334,-112.00426699999998,33.640223,Excellent,4,85032
chicken tikka masala,Flavors of India,"PHOENIX, AZ",3.8461538461538463,0.8872461538461539,-112.0470936,33.5026383,Excellent,4,85016
chicken tikka masala,Curry Garden,"GILBERT, AZ",4.0,0.93735,-111.8223441,33.3492557,Excellent,4,85233
chicken tikka masala,Curry in the Box,"FITCHBURG, WI",4.0,0.8693,-89.418612,43.023349,Excellent,4,53711
chicken tikka masala,India Garden,"AVONDALE, AZ",4.0,0.9817,-112.3407907,33.4680145,Excellent,4,85392
chicken tikka masala,India Masala,"LAS VEGAS, NV",4.0,0.87155,-115.170021057129,36.1253966874048,Excellent,4,89117
chicken tikka masala,India Palace,"LAS VEGAS, NV",4.0,0.8634862745098039,-115.151852,36.121237,Excellent,4,89109
chicken tikka masala,Guru Palace,"MESA, AZ",4.230769230769231,0.8943,-111.787222,33.381412,Excellent,5,85204
chicken tikka masala,India Oven,"MESA, AZ",4.266666666666667,0.8876866666666667,-111.7880553,33.3916626,Excellent,5,85204
chicken tikka masala,Dhaba Indian Bistro,"MIDDLETON, WI",4.285714285714286,0.8187785714285714,-89.526448,43.089673,Excellent,5,53717
chicken tikka masala,10-to-10 In Delhi,"EDINBURGH, EDH",5.0,0.9901,-3.1847414,55.945489,Excellent,5,EH8 9BZ
chicken tikka masala,Aachi Southindian Kitchen,"TEMPE, AZ",5.0,0.9382,-111.944757559011,33.3487509109657,Excellent,5,85284
chicken tikka masala,Delhi Indian Cuisine,"LAS VEGAS, NV",5.0,0.9687666666666667,-115.1377423,36.1152062,Excellent,5,89154
chicken tikka masala,Haveli Restaurant,"FITCHBURG, WI",5.0,0.9632,-89.4583705836138,43.0148809945832,Excellent,5,53719
chicken tikka masala,Haweli Indian Grill & Bar,"SCOTTSDALE, AZ",5.0,0.9977,-111.9290887,33.5825378,Excellent,5,85254
chicken wings,Indian Paradise,"SCOTTSDALE, AZ",4.0,0.9682,-111.904171575451,33.6222859533147,Excellent,4,85260
chicken wings,Kabob n Kurry,"GILBERT, AZ",4.0,0.9838,-111.8219235,33.3362515,Excellent,4,85233
chicken wings,The Dhaba,"TEMPE, AZ",4.0,0.9839,-111.905131,33.414938,Excellent,4,85287
chicken wings,Kebabish Original,"EDINBURGH, MLN",4.5,0.8216,-3.22182691534431,55.942789,Excellent,5,EH11 2HA
chicken wings,Saffron Flavors of India,"LAS VEGAS, NV",4.6,0.98916,-115.250134,36.24172,Excellent,5,89130
chicken wings,India Oven,"LAS VEGAS, NV",5.0,0.9945,-115.15464,36.1443942,Excellent,5,89104
chicken wings,OM Restaurant,"LAS VEGAS, NV",5.0,0.9953,-115.118054364,36.0181306467,Excellent,5,89193
chicken wings,Tandoori Times 2 Indian Bistro,"GLENDALE, AZ",5.0,0.9728,-112.179954,33.6393732,Excellent,5,85308
chole bhature,New India Bazaar,"PHOENIX, AZ",2.0,0.9779,-112.065637,33.476084,Excellent,2,85004
chole bhature,Bay Leaf Cafe,"CHANDLER, AZ",5.0,0.9947,-111.857016,33.2324569,Excellent,5,85248
coconut chicken,Tandoori Times Indian Bistro,"SCOTTSDALE, AZ",3.5,0.911825,-111.900456296182,33.5552118623002,Excellent,4,85258
coconut chicken,Al Hamra,"SCOTTSDALE, AZ",4.0,0.9824,-111.888462,33.700033,Excellent,4,85255
coconut chicken,Tandoori Times 3 Indian Bistro,"PHOENIX, AZ",4.0,0.9049,-112.118593,33.5958929,Excellent,4,85029
coconut chicken,Indian Paradise,"SCOTTSDALE, AZ",5.0,0.7845,-111.904171575451,33.6222859533147,Good,5,85260
coconut chicken,Taj Palace,"HENDERSON, NV",5.0,0.9421,-115.118684,36.01658,Excellent,5,89193
coconut chicken,Tandoori Times 2 Indian Bistro,"GLENDALE, AZ",5.0,0.979,-112.179954,33.6393732,Excellent,5,85308
daal,Gandhi India's Cuisine,"LAS VEGAS, NV",1.0,0.3315,-115.152727,36.11516,Poor,1,89109
daal,Delhi Palace Cuisine of India,"TEMPE, AZ",2.0,0.9946,-111.924806,33.42135,Excellent,2,85281
daal,India Oven,"LAS VEGAS, NV",3.0,0.9876,-115.15464,36.1443942,Excellent,3,89104
daal,India Oven,"MESA, AZ",3.0,0.8027,-111.7880553,33.3916626,Excellent,3,85204
daal,Kohinoor Cuisine of India,"TEMPE, AZ",3.0,0.9481,-111.9224971,33.4167741,Excellent,3,85287
daal,Flavors of India,"PHOENIX, AZ",3.3333333333333335,0.3499333333333334,-112.0470936,33.5026383,Poor,4,85016
daal,Indian Delhi Palace,"PHOENIX, AZ",3.5,0.7267333333333333,-111.9718284,33.4657562,Good,4,85008
daal,Bawarchi Indian Cuisine,"PHOENIX, AZ",4.0,0.9451,-112.004267,33.640223,Excellent,4,85032
daal,Guru Palace,"MESA, AZ",4.0,0.81145,-111.787222,33.381412,Excellent,4,85204
daal,India Palace,"PHOENIX, AZ",4.0,0.9565,-112.122304737568,33.6397283524275,Excellent,4,85053
daal,Kabab Palace,"TEMPE, AZ",4.0,0.9967,-111.947591,33.349676,Excellent,4,85284
daal,Kabob n Kurry,"GILBERT, AZ",4.0,0.9745,-111.8219235,33.3362515,Excellent,4,85233
daal,Maharaja Restaurant,"MADISON, WI",4.0,0.97295,-89.4976609,43.056081,Excellent,4,53717
daal,Mint Indian Bistro,"LAS VEGAS, NV",4.416666666666667,0.9893916666666667,-115.147404670715,36.1148754728254,Excellent,5,89154
daal,India Masala,"LAS VEGAS, NV",4.5,0.92005,-115.170021057129,36.1253966874048,Excellent,5,89117
daal,India Palace,"LAS VEGAS, NV",4.5,0.9197500000000001,-115.151852,36.121237,Excellent,5,89109
daal,Jewel of the Crown,"SCOTTSDALE, AZ",4.5,0.9851000000000001,-111.9240917,33.4922033,Excellent,5,85251
daal,Indian Paradise,"SCOTTSDALE, AZ",4.666666666666667,0.9952333333333333,-111.904171575451,33.6222859533147,Excellent,5,85260
daal,Mount Everest India's Cuisine,"LAS VEGAS, NV",4.75,0.33715,-115.189818,36.143955,Poor,5,89102
daal,9 Cellars,"EDINBURGH, EDH",5.0,0.9975,-3.1917018,55.95603,Excellent,5,EH1 3EP
daal,Curry Corner,"TEMPE, AZ",5.0,0.9790000000000001,-111.9199826,33.4153102,Excellent,5,85281
daal,Delhi Indian Cuisine,"LAS VEGAS, NV",5.0,0.9645,-115.1377423,36.1152062,Excellent,5,89154
daal,India Garden,"AVONDALE, AZ",5.0,0.9856,-112.3407907,33.4680145,Excellent,5,85392
dahi vada,India Palace,"LAS VEGAS, NV",5.0,0.9506,-115.151852,36.121237,Excellent,5,89109
dal,Gandhi India's Cuisine,"LAS VEGAS, NV",2.5,0.16720000000000002,-115.152727,36.11516,Very Poor,3,89109
dal,Bay Leaf Cafe,"CHANDLER, AZ",3.0,0.875,-111.857016,33.2324569,Excellent,3,85248
dal,Indian Delhi Palace,"PHOENIX, AZ",3.0,0.9538,-111.9718284,33.4657562,Excellent,3,85008
dal,Indian Maharaja Palace,"GLENDALE, AZ",3.0,0.4254,-112.183988,33.6386895,Neutral,3,85308
dal,India Palace,"LAS VEGAS, NV",3.375,0.7349875,-115.151852,36.121237,Good,4,89109
dal,Curry Corner,"TEMPE, AZ",3.6666666666666665,0.8988333333333333,-111.91998259999998,33.4153102,Excellent,4,85281
dal,Indian Paradise,"SCOTTSDALE, AZ",3.75,0.8947875000000001,-111.904171575451,33.6222859533147,Excellent,4,85260
dal,Chutney's Indian Cuisine,"TEMPE, AZ",4.0,0.9788,-111.908622741699,33.3774032592773,Excellent,4,85283
dal,Kabab Palace,"TEMPE, AZ",4.0,0.0731,-111.947591,33.349676,Very Poor,4,85284
dal,Kabob n Kurry,"GILBERT, AZ",4.0,0.9749,-111.8219235,33.3362515,Excellent,4,85233
dal,Kalpna Restaurant,"EDINBURGH, EDH",4.0,0.9973,-3.1829209,55.9432773,Excellent,4,EH8 9EY
dal,Karaikudi Palace,"SCOTTSDALE, AZ",4.0,0.8613999999999999,-111.8923957,33.582486,Excellent,4,85260
dal,Madras Ananda Bhavan,"PHOENIX, AZ",4.0,0.9958,-112.0121148,33.6391935,Excellent,4,85032
dal,Delhi Indian Cuisine,"LAS VEGAS, NV",4.2,0.97516,-115.13774229999999,36.1152062,Excellent,5,89154
dal,Bawarchi Indian Cuisine,"PHOENIX, AZ",4.5,0.8995,-112.004267,33.640223,Excellent,5,85032
dal,Flavors of India,"PHOENIX, AZ",4.5,0.42469999999999997,-112.0470936,33.5026383,Neutral,5,85016
dal,India Masala Bar & Grill,"LAS VEGAS, NV",4.6,0.9869600000000001,-115.141869,36.115142,Excellent,5,89119
dal,Dhaba Indian Bistro,"MIDDLETON, WI",5.0,0.9672,-89.526448,43.089673,Excellent,5,53717
dal,Gurkha Cafe & Restaurant,"EDINBURGH, EDH",5.0,0.7591,-3.190389,55.9504218,Good,5,EH1 1YJ
dal,Guru Palace,"MESA, AZ",5.0,0.9983,-111.787222,33.381412,Excellent,5,85204
dal,India Garden,"AVONDALE, AZ",5.0,0.9846,-112.3407907,33.4680145,Excellent,5,85392
dal,India Oven,"MESA, AZ",5.0,0.9962,-111.7880553,33.3916626,Excellent,5,85204
dal makhani,Taj Palace,"HENDERSON, NV",2.5,0.9007000000000001,-115.118684,36.01658,Excellent,3,89193
dal makhani,Tandoori Times 2 Indian Bistro,"GLENDALE, AZ",3.0,0.993,-112.179954,33.6393732,Excellent,3,85308
dal makhani,Mount Everest India's Cuisine,"LAS VEGAS, NV",3.3333333333333335,0.9607,-115.189818,36.143955,Excellent,4,89102
dal makhani,The Dhaba,"TEMPE, AZ",3.3333333333333335,0.7371666666666666,-111.905131,33.414938,Good,4,85287
dal makhani,Indian Paradise,"SCOTTSDALE, AZ",3.5,0.8120499999999999,-111.904171575451,33.6222859533147,Excellent,4,85260
dal makhani,Mint Indian Bistro,"LAS VEGAS, NV",4.0,0.9691,-115.147404670715,36.1148754728254,Excellent,4,89154
dal makhani,Saffron Flavors of India,"LAS VEGAS, NV",4.0,0.9742,-115.250134,36.24172,Excellent,4,89130
dal makhani,India Palace,"LAS VEGAS, NV",4.333333333333333,0.9468666666666667,-115.151852,36.121237,Excellent,5,89109
dal makhani,Origin India Restaurant & Bar,"LAS VEGAS, NV",4.5,0.98705,-115.151261,36.108898,Excellent,5,89169
dal makhani,Gurkha Cafe & Restaurant,"EDINBURGH, EDH",5.0,0.7591,-3.190389,55.9504218,Good,5,EH1 1YJ
dal makhani,India Masala Bar & Grill,"LAS VEGAS, NV",5.0,0.9942,-115.141869,36.115142,Excellent,5,89119
dal makhani,Tandoori Times Indian Bistro,"SCOTTSDALE, AZ",5.0,0.9575,-111.900456296182,33.5552118623002,Excellent,5,85258
dhokla,Delhi Indian Cuisine,"LAS VEGAS, NV",4.0,0.99515,-115.1377423,36.1152062,Excellent,4,89154
dosa,Guru Palace,"MESA, AZ",2.0,0.2382,-111.787222,33.381412,Poor,2,85204
dosa,Bawarchi Indian Cuisine,"PHOENIX, AZ",3.0,0.2741,-112.00426699999998,33.640223,Poor,3,85032
dosa,Bay Leaf Cafe,"CHANDLER, AZ",3.0,0.875,-111.857016,33.2324569,Excellent,3,85248
dosa,Kabab Palace,"TEMPE, AZ",3.0,0.47337999999999997,-111.94759100000002,33.349676,Neutral,3,85284
dosa,Madras Ananda Bhavan,"PHOENIX, AZ",3.2,0.5445599999999999,-112.01211480000002,33.6391935,Neutral,4,85032
dosa,Minerva Indian Cuisine,"MADISON, WI",3.2,0.5919399999999999,-89.5244802753937,43.0714329015986,Neutral,4,53717
dosa,NASHA Indian Cuisine,"CHANDLER, AZ",3.4545454545454546,0.5894909090909091,-111.877439,33.3350307,Neutral,4,85224
dosa,Chutney's Indian Cuisine,"TEMPE, AZ",3.5,0.7575000000000001,-111.908622741699,33.3774032592773,Good,4,85283
dosa,India Masala Bar & Grill,"LAS VEGAS, NV",3.642857142857143,0.7610142857142856,-115.141869,36.115142,Good,4,89119
dosa,India Masala,"LAS VEGAS, NV",3.6875,0.7603125,-115.170021057129,36.1253966874048,Good,4,89117
dosa,Karaikudi Palace,"SCOTTSDALE, AZ",3.727272727272727,0.7708818181818181,-111.8923957,33.582486,Good,4,85260
dosa,India Palace,"LAS VEGAS, NV",3.75,0.93920625,-115.151852,36.121237,Excellent,4,89109
dosa,9 Cellars,"EDINBURGH, EDH",4.0,0.1209,-3.1917018,55.95603,Very Poor,4,EH1 3EP
dosa,Maharaja Restaurant,"MADISON, WI",4.0,0.93,-89.4976609,43.056081,Excellent,4,53717
dosa,Mayuri Palace,"PHOENIX, AZ",4.0,0.27680000000000005,-112.1116606,33.6401217,Poor,4,85023
dosa,Mint Indian Bistro,"LAS VEGAS, NV",4.142857142857143,0.9114857142857142,-115.147404670715,36.1148754728254,Excellent,5,89154
dosa,Mezbaan South Indian Restaurant,"EDINBURGH, EDH",4.166666666666667,0.9346833333333334,-3.2033913999999997,55.9436949,Excellent,5,EH3 9LY
dosa,Mother India's Cafe,"EDINBURGH, EDH",4.25,0.9589,-3.1859369,55.9480417,Excellent,5,EH1 1LT
dosa,Maharani Restaurant,"MADISON, WI",4.333333333333333,0.9815333333333333,-89.3888272,43.0717393,Excellent,5,53703
dosa,Chennai Chettinaad Palace,"PHOENIX, AZ",4.4,0.95892,-112.12034780000002,33.640419,Excellent,5,85053
dosa,Aachi Southindian Kitchen,"TEMPE, AZ",4.666666666666667,0.9285,-111.944757559011,33.3487509109657,Excellent,5,85284
dosa,Haweli Indian Grill & Bar,"SCOTTSDALE, AZ",5.0,0.9978,-111.9290887,33.5825378,Excellent,5,85254
dosa,Kalpna Restaurant,"EDINBURGH, EDH",5.0,0.9768,-3.1829209,55.9432773,Excellent,5,EH8 9EY
fish curry,Origin India Restaurant & Bar,"LAS VEGAS, NV",1.5,0.01965,-115.151261,36.108898,Very Poor,2,89169
fish curry,Swad,"MONONA, WI",3.0,0.6444,-89.3257521495567,43.0536515866568,Good,3,53708
fish curry,Saffron Flavors of India,"LAS VEGAS, NV",3.1666666666666665,0.7787333333333333,-115.250134,36.24172,Good,4,89130
fish curry,Karaikudi Palace,"SCOTTSDALE, AZ",3.5,0.7216,-111.8923957,33.582486,Good,4,85260
fish curry,Tanjore,"EDINBURGH, EDH",3.6666666666666665,0.9316333333333334,-3.1827445,55.9429158,Excellent,4,EH8 9JH
fish curry,Chutney's Indian Cuisine,"TEMPE, AZ",4.0,0.9384,-111.908622741699,33.3774032592773,Excellent,4,85283
fish curry,India Masala,"LAS VEGAS, NV",4.0,0.9576,-115.170021057129,36.1253966874048,Excellent,4,89117
fish curry,India Masala Bar & Grill,"LAS VEGAS, NV",4.0,0.98536,-115.141869,36.115142,Excellent,4,89119
fish curry,Khushi's,"EDINBURGH, EDH",4.0,0.8628,-3.1849227,55.9578139,Excellent,4,EH1 3NH
fish curry,Maharaja Restaurant,"MADISON, WI",4.0,0.9857,-89.4976609,43.056081,Excellent,4,53717
fish curry,Mount Everest India's Cuisine,"LAS VEGAS, NV",4.0,0.9965,-115.189818,36.143955,Excellent,4,89102
fish curry,The Cholas,"EDINBURGH, EDH",4.0,0.9876,-3.182173399999999,55.9418647,Excellent,4,EH8 9JQ
fish curry,Chennai Chettinaad Palace,"PHOENIX, AZ",5.0,0.9646,-112.1203478,33.640419,Excellent,5,85053
fish curry,Curry Corner,"TEMPE, AZ",5.0,0.987,-111.9199826,33.4153102,Excellent,5,85281
fish curry,Mayuri Palace,"PHOENIX, AZ",5.0,0.99295,-112.1116606,33.6401217,Excellent,5,85023
fish curry,Minerva Indian Cuisine,"MADISON, WI",5.0,0.8951,-89.5244802753937,43.0714329015986,Excellent,5,53717
fish curry,Tandoori Times 2 Indian Bistro,"GLENDALE, AZ",5.0,0.9866,-112.179954,33.6393732,Excellent,5,85308
fish curry,The Dhaba,"TEMPE, AZ",5.0,0.9954,-111.905131,33.414938,Excellent,5,85287
flat bread,Tandoori Times Indian Bistro,"SCOTTSDALE, AZ",2.0,0.9938,-111.900456296182,33.5552118623002,Excellent,2,85258
flat bread,India Palace,"LAS VEGAS, NV",4.0,0.9717,-115.151852,36.121237,Excellent,4,89109
flat bread,Madras Ananda Bhavan,"PHOENIX, AZ",4.0,0.9917,-112.0121148,33.6391935,Excellent,4,85032
flat bread,Mint Indian Bistro,"LAS VEGAS, NV",4.0,0.9816,-115.147404670715,36.1148754728254,Excellent,4,89154
flat bread,India Oven,"MESA, AZ",4.5,0.86975,-111.7880553,33.3916626,Excellent,5,85204
flat bread,Tamba Indian Cuisine & Lounge,"LAS VEGAS, NV",4.666666666666667,0.9680666666666666,-115.17204,36.106542,Excellent,5,89158
flat bread,India Garden,"AVONDALE, AZ",5.0,0.56975,-112.3407907,33.4680145,Neutral,5,85392
flat bread,Kabob n Kurry,"GILBERT, AZ",5.0,0.9728,-111.8219235,33.3362515,Excellent,5,85233
flat bread,Nandini Indian Cuisine,"TEMPE, AZ",5.0,0.9922,-111.9075196,33.406601,Excellent,5,85282
flat bread,Saffron Flavors of India,"LAS VEGAS, NV",5.0,0.9981,-115.250134,36.24172,Excellent,5,89130
flat bread,The Dhaba,"TEMPE, AZ",5.0,0.8625,-111.905131,33.414938,Excellent,5,85287
fried rice,Karaikudi Palace,"SCOTTSDALE, AZ",2.0,0.3318,-111.8923957,33.582486,Poor,2,85260
fried rice,Tandoori Times Indian Bistro,"SCOTTSDALE, AZ",2.0,0.9675,-111.900456296182,33.5552118623002,Excellent,2,85258
fried rice,Bindi,"EDINBURGH, MLN",3.0,0.9192,-3.1842085,55.9434369,Excellent,3,EH8 9ET
fried rice,Chennai Chettinaad Palace,"PHOENIX, AZ",3.0,0.9906,-112.1203478,33.640419,Excellent,3,85053
fried rice,NASHA Indian Cuisine,"CHANDLER, AZ",3.0,0.9915,-111.877439,33.3350307,Excellent,3,85224
fried rice,Tamba Indian Cuisine & Lounge,"LAS VEGAS, NV",3.0,0.9611000000000001,-115.17204,36.106542,Excellent,3,89158
fried rice,Inchin Bamboo Garden,"PARADISE VALLEY, AZ",3.7,0.8385999999999999,-111.926234,33.575816,Excellent,4,85253
fried rice,Chutney's Indian Cuisine,"TEMPE, AZ",4.0,0.9631666666666666,-111.908622741699,33.3774032592773,Excellent,4,85283
fried rice,Kabob n Kurry,"GILBERT, AZ",4.0,0.9838,-111.8219235,33.3362515,Excellent,4,85233
fried rice,Minerva Indian Cuisine,"MADISON, WI",4.0,0.9573,-89.5244802753937,43.0714329015986,Excellent,4,53717
fried rice,The Dhaba,"TEMPE, AZ",4.0,0.96765,-111.905131,33.414938,Excellent,4,85287
fried rice,Mint Indian Bistro,"LAS VEGAS, NV",4.4,0.9808199999999999,-115.14740467071502,36.1148754728254,Excellent,5,89154
fried rice,Delhi Indian Cuisine,"LAS VEGAS, NV",5.0,0.9524,-115.1377423,36.1152062,Excellent,5,89154
fried rice,India Palace,"LAS VEGAS, NV",5.0,0.9741,-115.151852,36.121237,Excellent,5,89109
fried rice,Taj Palace,"HENDERSON, NV",5.0,0.9936,-115.118684,36.01658,Excellent,5,89193
gajar ka halwa,Tamba Indian Cuisine & Lounge,"LAS VEGAS, NV",4.0,0.9905,-115.17204,36.106542,Excellent,4,89158
gajar ka halwa,Delhi Indian Cuisine,"LAS VEGAS, NV",5.0,0.9645,-115.1377423,36.1152062,Excellent,5,89154
garlic naan,India Oven,"LAS VEGAS, NV",2.6666666666666665,0.6340333333333333,-115.15464000000001,36.1443942,Good,3,89104
garlic naan,Haveli Restaurant,"FITCHBURG, WI",3.0,0.9943,-89.4583705836138,43.0148809945832,Excellent,3,53719
garlic naan,India Masala,"LAS VEGAS, NV",3.0,0.9878,-115.170021057129,36.1253966874048,Excellent,3,89117
garlic naan,Bay Leaf Cafe,"CHANDLER, AZ",3.25,0.9377249999999999,-111.857016,33.2324569,Excellent,4,85248
garlic naan,Chennai Chettinaad Palace,"PHOENIX, AZ",3.3333333333333335,0.9294666666666666,-112.1203478,33.640419,Excellent,4,85053
garlic naan,Britannia Spice,"EDINBURGH, EDH",3.5,0.99005,-3.179598777565599,55.97834145440199,Excellent,4,EH6 6NF
garlic naan,Guru Palace,"MESA, AZ",3.5,0.9084374999999999,-111.787222,33.381412,Excellent,4,85204
garlic naan,Chutney's Indian Cuisine,"TEMPE, AZ",3.6666666666666665,0.8392666666666667,-111.908622741699,33.3774032592773,Excellent,4,85283
garlic naan,Al Hamra,"SCOTTSDALE, AZ",3.7142857142857144,0.9042,-111.888462,33.700033,Excellent,4,85255
garlic naan,Indian Delhi Palace,"PHOENIX, AZ",3.789473684210526,0.5964105263157894,-111.9718284,33.4657562,Neutral,4,85008
garlic naan,India Palace,"PHOENIX, AZ",3.923076923076923,0.7791846153846154,-112.122304737568,33.6397283524275,Good,4,85053
garlic naan,Delhi Palace Cuisine of India,"TEMPE, AZ",3.9411764705882355,0.8337764705882353,-111.924806,33.42135,Excellent,4,85281
garlic naan,Curry Corner,"TEMPE, AZ",3.9523809523809526,0.8698571428571429,-111.9199826,33.4153102,Excellent,4,85281
garlic naan,Bawarchi Indian Cuisine,"PHOENIX, AZ",4.0,0.87226,-112.004267,33.640223,Excellent,4,85032
garlic naan,Haweli Indian Grill & Bar,"SCOTTSDALE, AZ",4.0,0.55955,-111.9290887,33.5825378,Neutral,4,85254
garlic naan,India Masala Bar & Grill,"LAS VEGAS, NV",4.0,0.8932333333333333,-115.141869,36.115142,Excellent,4,89119
garlic naan,India Palace,"LAS VEGAS, NV",4.0,0.9046933333333332,-115.151852,36.121237,Excellent,4,89109
garlic naan,Curry Garden,"GILBERT, AZ",4.2,0.9236000000000001,-111.82234409999998,33.3492557,Excellent,5,85233
garlic naan,Gandhi India's Cuisine,"LAS VEGAS, NV",4.333333333333333,0.9808333333333333,-115.15272699999998,36.11516,Excellent,5,89109
garlic naan,Flavors of India,"PHOENIX, AZ",4.375,0.82205,-112.0470936,33.5026383,Excellent,5,85016
garlic naan,India Garden,"AVONDALE, AZ",4.416666666666667,0.9429333333333334,-112.3407907,33.4680145,Excellent,5,85392
garlic naan,Delhi Indian Cuisine,"LAS VEGAS, NV",4.421052631578948,0.9564526315789473,-115.1377423,36.1152062,Excellent,5,89154
garlic naan,India Oven,"MESA, AZ",4.5675675675675675,0.9179513513513513,-111.78805529999998,33.3916626,Excellent,5,85204
garlic naan,Dhaba Indian Bistro,"MIDDLETON, WI",5.0,0.7416125,-89.526448,43.089673,Good,5,53717
garlic naan,Guru Balti Restaurant,"EDINBURGH, EDH",5.0,0.9986,-3.220778399999999,55.93961,Excellent,5,EH11 1DH
gulab jamun,India Garden,"AVONDALE, AZ",2.5,0.7506999999999999,-112.3407907,33.4680145,Good,3,85392
gulab jamun,Mantra Masala,"LAS VEGAS, NV",2.5,0.8391500000000001,-115.277455,36.056242,Excellent,3,89113
gulab jamun,Chennai Chettinaad Palace,"PHOENIX, AZ",3.0,0.9718,-112.1203478,33.640419,Excellent,3,85053
gulab jamun,India Palace,"LAS VEGAS, NV",3.3333333333333335,0.7781333333333333,-115.151852,36.121237,Good,4,89109
gulab jamun,Delhi Indian Cuisine,"LAS VEGAS, NV",3.5,0.6774,-115.1377423,36.1152062,Good,4,89154
gulab jamun,Delhi Palace Cuisine of India,"TEMPE, AZ",3.5,0.9690000000000001,-111.924806,33.42135,Excellent,4,85281
gulab jamun,Guru Palace,"MESA, AZ",3.5,0.8804000000000001,-111.787222,33.381412,Excellent,4,85204
gulab jamun,Indian Paradise,"SCOTTSDALE, AZ",3.6666666666666665,0.8807499999999999,-111.904171575451,33.6222859533147,Excellent,4,85260
gulab jamun,Maharani Restaurant,"MADISON, WI",3.6666666666666665,0.662,-89.3888272,43.0717393,Good,4,53703
gulab jamun,Britannia Spice,"EDINBURGH, EDH",4.0,0.9836,-3.179598777565599,55.97834145440199,Excellent,4,EH6 6NF
gulab jamun,Flavors of India,"PHOENIX, AZ",4.0,0.9182,-112.0470936,33.5026383,Excellent,4,85016
gulab jamun,Indian Delhi Palace,"PHOENIX, AZ",4.0,0.9416333333333333,-111.9718284,33.4657562,Excellent,4,85008
gulab jamun,Khyber Halal,"PHOENIX, AZ",4.0,0.9841,-112.0302179,33.4940035,Excellent,4,85016
gulab jamun,Madras Ananda Bhavan,"PHOENIX, AZ",4.0,0.9139,-112.0121148,33.6391935,Excellent,4,85032
gulab jamun,Mayuri Palace,"PHOENIX, AZ",4.0,0.9871,-112.1116606,33.6401217,Excellent,4,85023
gulab jamun,Mount Everest India's Cuisine,"LAS VEGAS, NV",4.125,0.9576625,-115.189818,36.143955,Excellent,5,89102
gulab jamun,Mint Indian Bistro,"LAS VEGAS, NV",4.25,0.7823166666666667,-115.147404670715,36.1148754728254,Good,5,89154
gulab jamun,Nandini Indian Cuisine,"TEMPE, AZ",4.5,0.9849,-111.9075196,33.406601,Excellent,5,85282
gulab jamun,India Oven,"MESA, AZ",4.714285714285714,0.9272285714285714,-111.7880553,33.3916626,Excellent,5,85204
gulab jamun,Jewel of the Crown,"SCOTTSDALE, AZ",5.0,0.9882,-111.9240917,33.4922033,Excellent,5,85251
